"id","blsid","title","source","is_primary","is_delta","is_adjusted","delta_id"
2168,"SMU49000003000000001-DELTA","Utah, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
816,"SMU49000003000000001","Utah, Manufacturing, Not seasonally adjusted - labor force","CESSM",t,f,f,2168
2169,"SMS49000003000000001-DELTA","Utah, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2170,"SMS49000001000000001-DELTA","Utah, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2171,"SMU49000009000000001-DELTA","Utah, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2172,"SMU49000005500000001-DELTA","Utah, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2173,"SMU49000004000000001-DELTA","Utah, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2174,"SMU49000000000000001-DELTA","Utah, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2175,"SMS49000002000000001-DELTA","Utah, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2176,"SMU49000002000000001-DELTA","Utah, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2177,"SMS49000006000000001-DELTA","Utah, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2178,"SMU49000006500000001-DELTA","Utah, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2179,"SMU49000001000000001-DELTA","Utah, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2180,"SMS49000007000000001-DELTA","Utah, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2181,"SMS49000006500000001-DELTA","Utah, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
829,"SMS49000006500000001","Utah, Education and Health Services, Seasonally adjusted - labor force","CESSM",t,f,t,2181
2182,"SMS49000005000000001-DELTA","Utah, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2183,"SMU49000006000000001-DELTA","Utah, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2184,"SMU51000002000000001-DELTA","Virginia, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
832,"SMU51000002000000001","Virginia, Construction, Not seasonally adjusted - labor force","CESSM",t,f,f,2184
2185,"SMU51000000000000001-DELTA","Virginia, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2186,"SMS51000009000000001-DELTA","Virginia, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
834,"SMS51000009000000001","Virginia, Government, Seasonally adjusted - labor force","CESSM",t,f,t,2186
2187,"SMU51000005500000001-DELTA","Virginia, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2188,"SMS51000000000000001-DELTA","Virginia, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2189,"SMS51000002000000001-DELTA","Virginia, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2190,"SMS51000006000000001-DELTA","Virginia, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2191,"SMU51000003000000001-DELTA","Virginia, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2192,"SMU51000007000000001-DELTA","Virginia, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2193,"SMU51000006500000001-DELTA","Virginia, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2194,"SMS51000005000000001-DELTA","Virginia, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2195,"SMS51000006500000001-DELTA","Virginia, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
843,"SMS51000006500000001","Virginia, Education and Health Services, Seasonally adjusted - labor force","CESSM",t,f,t,2195
2196,"SMS51000007000000001-DELTA","Virginia, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2197,"SMU51000006000000001-DELTA","Virginia, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
845,"SMU51000006000000001","Virginia, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2197
2198,"SMU51000004000000001-DELTA","Virginia, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2199,"SMS51000004000000001-DELTA","Virginia, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2200,"SMS51000005500000001-DELTA","Virginia, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2201,"SMU51000001000000001-DELTA","Virginia, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2202,"SMU51000008000000001-DELTA","Virginia, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2203,"SMS51000008000000001-DELTA","Virginia, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2204,"SMS51000003000000001-DELTA","Virginia, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2205,"SMU51000005000000001-DELTA","Virginia, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2206,"SMU51000009000000001-DELTA","Virginia, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2207,"SMS41000006000000001-DELTA","Oregon, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2208,"SMU41000005500000001-DELTA","Oregon, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2209,"SMS41000009000000001-DELTA","Oregon, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2210,"SMU41000004000000001-DELTA","Oregon, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
858,"SMU41000004000000001","Oregon, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force","CESSM",t,f,f,2210
2211,"SMU41000000000000001-DELTA","Oregon, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2212,"SMS41000003000000001-DELTA","Oregon, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2213,"SMS41000007000000001-DELTA","Oregon, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2214,"SMS41000006500000001-DELTA","Oregon, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2215,"SMU41000006500000001-DELTA","Oregon, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2216,"SMU41000001000000001-DELTA","Oregon, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2217,"SMU41000003000000001-DELTA","Oregon, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2218,"SMU41000008000000001-DELTA","Oregon, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2219,"SMS41000002000000001-DELTA","Oregon, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2220,"SMU41000006000000001-DELTA","Oregon, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2221,"SMS41000005500000001-DELTA","Oregon, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2222,"SMS41000004000000001-DELTA","Oregon, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2223,"SMU41000009000000001-DELTA","Oregon, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2224,"SMU41000002000000001-DELTA","Oregon, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2225,"SMS41000008000000001-DELTA","Oregon, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2226,"SMS41000001000000001-DELTA","Oregon, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2227,"SMU41000005000000001-DELTA","Oregon, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
875,"SMU41000005000000001","Oregon, Information, Not seasonally adjusted - labor force","CESSM",t,f,f,2227
2228,"SMU41000007000000001-DELTA","Oregon, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2229,"SMS41000000000000001-DELTA","Oregon, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2230,"SMU09000002000000001-DELTA","Connecticut, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2231,"SMS09000006000000001-DELTA","Connecticut, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2232,"SMS09000002000000001-DELTA","Connecticut, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2233,"SMU09000006000000001-DELTA","Connecticut, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2234,"SMS09000009000000001-DELTA","Connecticut, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2235,"SMU09000001000000001-DELTA","Connecticut, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2236,"SMS09000003000000001-DELTA","Connecticut, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2237,"SMU09000003000000001-DELTA","Connecticut, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2238,"SMS09000001000000001-DELTA","Connecticut, Mining and Logging, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2239,"SMU09000006500000001-DELTA","Connecticut, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
887,"SMU09000006500000001","Connecticut, Education and Health Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2239
2240,"SMS09000008000000001-DELTA","Connecticut, Other Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2241,"SMS09000004000000001-DELTA","Connecticut, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2242,"SMU09000000000000001-DELTA","Connecticut, Total Nonfarm, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2243,"SMU09000004000000001-DELTA","Connecticut, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2244,"SMU09000009000000001-DELTA","Connecticut, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2245,"SMU09000005500000001-DELTA","Connecticut, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2246,"SMS09000000000000001-DELTA","Connecticut, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2247,"SMS09000005500000001-DELTA","Connecticut, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2248,"SMS09000006500000001-DELTA","Connecticut, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2249,"SMS09000007000000001-DELTA","Connecticut, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2250,"SMU09000005000000001-DELTA","Connecticut, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2251,"SMS09000005000000001-DELTA","Connecticut, Information, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2252,"SMU09000008000000001-DELTA","Connecticut, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2253,"SMU09000007000000001-DELTA","Connecticut, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2254,"SMS30000002000000001-DELTA","Montana, Construction, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2255,"SMU30000006000000001-DELTA","Montana, Professional and Business Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
903,"SMU30000006000000001","Montana, Professional and Business Services, Not seasonally adjusted - labor force","CESSM",t,f,f,2255
2256,"SMS30000006000000001-DELTA","Montana, Professional and Business Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
904,"SMS30000006000000001","Montana, Professional and Business Services, Seasonally adjusted - labor force","CESSM",t,f,t,2256
2257,"SMS30000009000000001-DELTA","Montana, Government, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2258,"SMU30000003000000001-DELTA","Montana, Manufacturing, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2259,"SMU30000006500000001-DELTA","Montana, Education and Health Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2260,"SMS30000007000000001-DELTA","Montana, Leisure and Hospitality, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2261,"SMS30000006500000001-DELTA","Montana, Education and Health Services, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2262,"SMU30000002000000001-DELTA","Montana, Construction, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2263,"SMU30000004000000001-DELTA","Montana, Trade, Transportation, and Utilities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2264,"SMU30000009000000001-DELTA","Montana, Government, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2265,"SMU30000005500000001-DELTA","Montana, Financial Activities, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2266,"SMS30000000000000001-DELTA","Montana, Total Nonfarm, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2267,"SMS30000005500000001-DELTA","Montana, Financial Activities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
915,"SMS30000005500000001","Montana, Financial Activities, Seasonally adjusted - labor force","CESSM",t,f,t,2267
2268,"SMU30000001000000001-DELTA","Montana, Mining and Logging, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2269,"SMS30000004000000001-DELTA","Montana, Trade, Transportation, and Utilities, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
2270,"SMU30000005000000001-DELTA","Montana, Information, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2271,"SMU30000008000000001-DELTA","Montana, Other Services, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2272,"SMU30000007000000001-DELTA","Montana, Leisure and Hospitality, Not seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,f,
2273,"SMS30000003000000001-DELTA","Montana, Manufacturing, Seasonally adjusted - labor force [percent change]","CESSM-ANALYSIS",f,t,t,
